Locus Tag	Name	EEP	MEP	LEP	ESP	LSP
SL1344_2699		48.3	51.5	33.3	13.8	2.6
SL1344_2700		52.5	56.2	27.4	25.6	6.4
SL1344_2701		2.9	2.4	2.7	1.3	0.3
SL1344_2702		0.9	1.4	2.6	1.7	1.1
SL1344_2703		0	0.3	0	0.3	0
SL1344_2704		1.8	0.8	1.1	0.7	0.5
SL1344_2705		3.6	7.6	10.8	7.9	2.1
SL1344_2706	cIIc	0.6	0.5	0.8	0.8	0.7
SL1344_2707	apl	2.5	1.9	1.2	2.3	0.1
SL1344_2708	cI	70.8	75.8	42.5	37	1.6
SL1344_2709		23.7	33.2	16.2	12	0.5
SL1344_2710		20.5	42.4	19.6	15.8	1.2
SL1344_2712		7.1	8.3	8.1	7.8	4.1
SL1344_2713		56	136.2	171.6	117.2	1.3
SL1344_2714		43.7	108.7	153	116.9	4.8
SL1344_2715		73.5	120.3	184.4	146.9	19.4
SL1344_2716		1.6	0.2	0.7	0.5	0.3
SL1344_2717		0.6	1.4	2.4	3.1	0.5
SL1344_2718		0.6	1.1	1.8	0.7	0.4
SL1344_2719		864.3	1052.4	863.3	2040.8	4204.9
SL1344_2720		2.7	6.9	2.6	2.7	0
SL1344_2721		3.8	4.7	2.4	1.4	0.1
SL1344_2722		5.1	5.4	5.8	3.2	0.3
SL1344_2723		0.7	0.7	4.7	10.6	1.9
SL1344_2725		0.5	0.5	1.4	2.6	0.3
SL1344_2726		77.4	61.4	44.4	34.4	1.6
SL1344_2727		35.2	36.9	48.7	38.3	9.1
SL1344_2728		2.1	2.5	3.6	2	1.2
SL1344_2729		0.7	0.7	0.8	0.2	0.1
SL1344_2730		118.9	207.1	185.2	97.2	15
SL1344_2731		42.2	104.3	77.5	29.2	1.8
SL1344_2732		194.2	186.5	170.3	130.2	5.1
SL1344_2733		0.5	5.3	5.8	3.4	0.2
SL1344_2734		0.3	0.1	2.1	0.3	0.1
SL1344_2735		0.8	0.5	1.8	1.3	0
SL1344_2736		0.3	0.1	1.5	0.3	0.1
SL1344_2737		0.2	0.5	1.2	0.5	0
SL1344_2738		34.7	41.3	29	12.8	3.4
SL1344_2739	hxlA	0.7	1.3	1.1	1.3	1.1
SL1344_2740	hxlB	0.3	0.5	1	0.3	0
SL1344_2741		0.5	0.2	0.5	0.5	0.2
SL1344_2742		0.5	0.3	0.8	0.3	0.2
SL1344_2743		0.4	0.2	1	1.2	0.2
SL1344_2744		0.9	0.8	1.8	1	0.1
SL1344_2745		10.7	12.6	12.1	4.6	0.9
SL1344_2746		17.5	18.9	21.3	12.7	3.7
IsrM	IsrM	2.8	1.2	2.1	2	0.4
SL1344_2747		11.4	16.7	16.3	16.4	2.9
SL1344_2747A		3.4	3.1	3.5	3.7	1
IsrN	IsrN	0	0.5	0.7	0.2	0
SL1344_2750		6.9	5.6	9.1	11.2	1.3
SL1344_2751		76.3	188.6	130.8	49.4	1.9
SL1344_2752		139.8	241.9	204.5	101.9	5.6
SL1344_2753		5.1	6.6	5.9	5.4	7.2
SL1344_2754		1.1	2	1.2	1.2	2.1
SL1344_2755	fljA	5.1	8.2	13.7	8.6	4.6
SL1344_2756	fljB	18.5	61	68.4	45.3	11
SL1344_2757	hin	6.9	7.4	19.6	17	25.8
SL1344_2758	iroB	6.2	3.2	1.9	1.1	20.9
SL1344_2759	iroC	4.2	2.6	2.6	1.2	1.4
SL1344_2760	iroD	3.1	1.5	1.7	1	0.3
SL1344_2761	iroE	4.9	3.6	2.1	2.1	1.2
SL1344_2762	iroN	4.9	4.5	3.8	2.9	21.3
SL1344_2763	pipB2	13.2	9.2	35.3	81.4	7.3
SL1344_2764	virK	104.3	90.5	232.5	251.8	8.9
SL1344_2765	mig-14	122.6	176.5	273	265.2	6.2
SL1344_2767	nixA	15.2	13.7	26.8	12.6	10.5
SL1344_2768	tctE	5.5	9.4	40.3	23.6	1.7
SL1344_2769	tctD	4.8	6.3	74.6	37.2	4.2
SL1344_2770		2.8	3.6	141.5	8.9	1.9
SL1344_2771		1.8	0.9	94.4	5.5	0.3
SL1344_2772		1.9	2.5	153.4	7.4	1
SL1344_2773	csiD	1.1	0.9	19.9	14.7	48.2
SL1344_2774	ygaF	0.8	1.3	22.9	8.5	32.7
SL1344_2775	gabD	0.5	0.6	24	12.9	12.5
SL1344_2776	gabT	0.8	0.6	26.2	13	18.6
SL1344_2777	gabP	4	3.2	14.4	10	8.3
SL1344_2778	ygaE	3.6	3.5	12.7	9.1	4.3
SL1344_2779	ygaU	10.5	13.6	66.8	158.5	122.8
SL1344_2780	yqaE	13.5	15.1	132.5	188.7	1047.9
SL1344_2781		16.5	12.9	13.4	10.6	31.5
SL1344_2782	ygaP	6.9	5.6	6.3	8.2	3
SL1344_2783	stpA	1556.1	1059.4	578.9	283.4	32
SL1344_2784		32.9	24.1	123.1	116.1	18.9
SL1344_2785	ygaC	13.9	19.3	13.9	7.3	5.6
SL1344_2786	ygaM	4.1	19.6	109.9	172.6	136.9
SL1344_2787		10.6	12	10.1	7.6	12.3
SL1344_2788		2.5	5.9	3.4	2.4	0.1
SL1344_2789		0	0.8	0.6	1.6	0.2
STnc3080		17.9	26.5	2.7	0.4	40
SL1344_2790	nrdH	12.4	32	2.4	0.5	12.4
SL1344_2791	nrdI	12.6	32	0.7	0.3	1.9
SL1344_2792	nrdE	10.3	24.2	1.2	0.5	2.2
SL1344_2793	nrdF	25.3	41.3	11.6	9	22
SL1344_2794	proV	31.1	18.4	13.6	15.2	3.3
SL1344_2795	proW	12.2	9.1	5.8	9.6	1.4
SL1344_2796	proX	10.4	8.1	7.8	10.4	1.7
SL1344_2797		11.6	7.8	7.9	3.9	1.1
SL1344_2798	emrR	222.4	203	99.6	47.6	10.6
SL1344_2799	emrA	89.9	71.3	39.3	18.8	1.9
SL1344_2800	emrB	55.1	42.8	21.3	9	0.5
SL1344_2801		3.1	2.4	3.2	2.6	2.1
SL1344_2802	luxS	130.9	143.7	98.9	92.8	8.7
MicA	MicA	751.4	753	344	955.4	13191.9
SL1344_2803	gshA	86.6	81.2	70.9	42.3	6.2
SL1344_2804	yqaA	126.6	135.5	96.4	53.5	11.3
SL1344_2805	yqaB	118.8	117.4	95	54	7.1
SL1344_2806	csrA	1438.9	1448.1	1507.1	1047.5	383.5
SL1344_2807	alaS	175.1	203.9	160	74.8	2.2
SL1344_2808	oraA	32.3	30.2	25.3	8.6	1.7
SL1344_2809	recA	168.7	234.6	163.8	96.5	11.2
SL1344_2810	ygaD	41.7	63.4	50.7	36.5	7.3
SL1344_2811	mltB	35.1	39.4	41	28.5	4.7
SL1344_2812	srlA	3	3.6	56.7	13	0.6
SL1344_2813	srlE	0.8	1.6	19.2	4	0.1
SL1344_2814	slrB	2.5	4.2	29.6	5.9	0.4
SL1344_2815	gutD	2.5	5.3	32.1	10	0.9
SL1344_2816	gutM	25	22.3	40.9	33.9	12.7
SL1344_2817	srlR	24.9	27.4	39.2	32.4	2.9
SL1344_2818	gutQ	17.9	22.7	23.9	23	3
SL1344_2819	norR	6.8	6.8	7.8	5.4	5.4
SL1344_2820	norV	1.2	1.1	2.3	2	1.2
SL1344_2821	norW	0.7	1.4	1.5	1.3	0.3
C0664		1.4	0	0.9	0.9	0.3
SL1344_2822	hydA	17.7	21.3	13.4	6.5	0.4
SL1344_2823	hydN	2.2	2.1	2.1	1.4	0.2
SL1344_2824		6	5.8	4.9	3	0.4
SL1344_2825	hycI	5.8	5.4	6.2	3	0.3
SL1344_2826	hycH	7.1	5.8	5.9	4.5	0.3
SL1344_2827	hycG	4.4	3.7	2.5	1.7	0.2
SL1344_2828	hycF	4.8	2.9	3.1	1.1	0.1
SL1344_2829	hycE	2.2	2.1	1.7	1.2	0.1
SL1344_2830	hycD	2.5	1.8	1.5	0.7	0.2
SL1344_2831	hycC	1.8	1.1	2.1	1.1	0.1
SL1344_2832	hycB	0.3	0.9	1.1	0.2	0
SL1344_2833	hycA	1.7	1	1.1	0.6	0.3
SL1344_2834		5.6	10.6	16.9	41.5	1.1
SL1344_2835	hypB	8.2	7.9	6	18.4	1.1
SL1344_2836	hypC	9.5	12.8	13.9	35.1	1.1
SL1344_2837	hypD	5.6	8.4	7.8	21.2	0.4
SL1344_2838	hypE	9.2	10.6	11.2	27.9	1.1
SL1344_2839	fhlA	8.5	7.4	9.3	13.3	2.5
SL1344_2840	ygbA	9.7	7.9	8.8	8.3	273.1
SL1344_2841	sitA	19.5	17.7	3.8	2.3	251.4
SL1344_2842	sitB	15.4	19.4	3.9	3.4	90.4
SL1344_2843	sitC	13.7	12.5	4.2	2.2	54.9
SL1344_2844	sitD	19.8	19	11	5.8	68
SL1344_2845	avrA	37.8	46.2	189.9	229.1	12.6
SL1344_2846	sprB	9.3	21.8	197.3	283.3	1.1
SL1344_2847	hilC	41.1	87.3	626.3	742.8	8.4
SL1344_2848	orgC	89.4	64.4	271.7	429	5.2
SL1344_2849	orgB	83.9	65	248.4	383.5	1.3
SL1344_2850	orgA	31.3	27.4	534.5	838.9	1.8
STnc4240		468.2	354.8	292.3	101.4	19.1
SL1344_2851	prgK	39.2	24.9	713.2	1125.4	3.1
SL1344_2852	prgJ	24.5	18.1	653.1	977.2	5.9
SL1344_2853	prgI	23.3	12.4	532.6	1016.4	4
STnc3020		9.2	15.8	7.8	7.2	6.8
SL1344_2854	prgH	16.5	10	448.8	898.7	21.9
SL1344_2855	hilD	65.5	65.1	536.2	781.4	121.4
SL1344_2856	hilA	4.4	7.5	112.4	212	3.6
SL1344_2857	iagB	14.2	14	204.8	444	34.8
SL1344_2858	sptP	132.7	84.9	216.1	533.1	14.9
SL1344_2859	sicP	199.4	132.7	443.5	1281.6	20.1
SL1344_2860	iacP	213.5	100.2	428.5	1122.1	15.9
SL1344_2861	sipA	12.7	10.6	134.8	408.8	2.8
STnc1410		49.3	47.9	56	42.8	177.7
SL1344_2862	sipD	7.4	9	174.2	549.7	10.9
SL1344_2863	sipC	16.4	18.6	405.2	1651.8	11
SL1344_2864	sipB	11	12.7	364.1	1253.3	17
SL1344_2865	sicA	9.8	11.4	441.3	1572.7	24.4
SL1344_2866	spaS	3.7	4	81.1	150.3	2.6
SL1344_2867	spaR	5.6	4.2	91.3	167.7	0.9
SL1344_2868	spaQ	10.5	7.1	184.6	397.4	4.3
SL1344_2869	spaP	7.5	6.1	200.9	331.4	1
SL1344_2870	spaO	3.5	3.1	116	242.5	0.4
SL1344_2871	invJ	5.6	4.4	148.7	305.9	0.5
SL1344_2872	invI	9.3	5.7	218.1	391.2	0.4
SL1344_2873	invC	10.1	7	261.5	413.3	1
SL1344_2874	invB	13.5	9.4	423.1	959	4.6
SL1344_2875	invA	9.5	9	262.1	467.7	1.4
SL1344_2876	invE	8.6	7.5	243.5	399.7	1.9
SL1344_2877	invG	7.3	5.2	242.3	352.7	13.7
SL1344_2878	invF	8.4	7.7	261.1	478.1	226.9
SL1344_2879	invH	33	24.5	115.3	165.6	0.7
InvR	InvR	792.5	1003.2	9592.8	32114.6	11698.7
SL1344_2880		62.8	76.8	73.5	73.3	2.9
SL1344_2881		39.9	62	56.3	33.3	1
SL1344_2882		11.2	14.7	35.2	27.1	5.8
SL1344_2883		1.4	0	0	0	0.3
SL1344_2884		91.9	109.3	87.5	122.3	53.4
SL1344_2885		27.2	34.5	33.4	25.7	9.7
SL1344_2885A		2.1	1	0.5	1.1	4.6
SL1344_2886	pphB	25.8	17.3	14.3	6	3.1
SL1344_2887		0.3	1.2	3.4	1.4	1.2
SL1344_2888	mutS	41.4	37	31.4	22.5	1.6
SL1344_2889		1.2	3.4	5.4	2	1.2
SL1344_2890		1.6	1.2	1.9	1.2	0.3
SL1344_2891		3.8	4	5.4	4.1	1.3
SL1344_2892		3.6	6.6	11.7	6.3	1.5
SL1344_2893		1.4	2.8	7.5	3.4	0.4
SL1344_2894	hyi	2.2	3.1	6.4	3.3	0.3
SL1344_2895	ygbL	1.9	3	5.8	3.5	0.3
SL1344_2896	ygbK	1.3	2.4	6.7	3.7	0.9
SL1344_2897	ygbJ	0.3	3	9.1	6.9	2.7
SL1344_2898	ygbI	17.4	14.2	21.7	15.9	2.2
SL1344_2899		37.7	47.7	33.5	26.3	5.7
SL1344_2900		2.1	0.9	1.8	0.9	0.1
SL1344_2901		1.1	1.7	1.8	1.2	0.1
SL1344_2902		3.9	2.3	2.1	1.5	0.1
SL1344_2903	rpoS	360	407.1	767	539.3	42.6
SL1344_2904	nlpD	460.6	440	813	584.6	68.2
SL1344_2905	pcm	106.5	128.3	100.5	55.7	3.2
SL1344_2906	surE	101.6	105.1	75.9	45.1	4
SL1344_2907	truD	102.1	102.9	62.9	33.4	1.8
SL1344_2908	ispF	115.5	102.4	60.6	21.7	0.4
SL1344_2909	ispD	130.2	121	64.3	31.9	1
SL1344_2910	ftsB	214	205.6	136	59.7	3.5
SL1344_2911	ygbE	32.5	24.4	29.8	18.1	5.2
SL1344_2912	cysC	6.1	7.1	5.8	10.1	1.2
SL1344_2913	cysN	5.2	5.6	4.7	7.5	1.3
SL1344_2914	cysD	2.4	1.4	1.1	10.3	1
SL1344_2915	iap	22.2	24.5	34.7	23.1	1.2
SL1344_2916	ygbF	7.2	15	10.8	10.3	0.3
SL1344_2917		5.8	7.1	7.8	7.4	0.5
SL1344_2918	ygcH	2.6	5.1	5.4	4.7	0.2
SL1344_2919		3.9	3.9	4.8	5.6	0.2
SL1344_2920	yghJ	3.6	4.1	4.4	5.2	0.3
SL1344_2921		3.8	3.7	4.3	6.7	0.1
SL1344_2922		1.2	1.8	3.4	3.9	0.2
SL1344_2923	ygcB	1.2	1.2	2.8	5.4	0.4
SL1344_2924	sopD	8.2	4.9	60.4	304.5	10.3
STnc3140		111.8	56.5	53.3	101.9	139.9
SL1344_2925	cysH	1.7	2	2.4	7	0.4
SL1344_2926	cysI	3	3.4	3.8	16.6	0.8
SL1344_2927	cysJ	2	2	2.7	5.1	0.7
SL1344_2928	ptpS	104.4	55.3	30.6	11.3	0.8
SL1344_2929		9.2	13.1	12.3	10.5	3.7
SL1344_2930	ygcF	110.7	107	69.2	38.2	26.8
SL1344_2931	eno	664.9	641.9	305.7	198.1	15.9
SL1344_2932	pyrG	416.8	335.6	233.6	132.6	18.5
SL1344_2933	mazG	39.3	33	31.5	28	11.3
SL1344_2934		2.9	0	0	0.3	0
SL1344_2935		116.1	89.3	96.4	49.8	32.8
SL1344_2936		153.3	137.6	133.6	99.9	74
SL1344_2937	relA	83.5	91.3	73.1	64.5	3
SL1344_2938	rumA	99.8	104.1	83.3	68.5	11.9
SL1344_2939	barA	19.6	19.3	15.5	12.3	2
SL1344_2940		5.5	7.9	18.1	9.4	4.6
SL1344_2941	gudD	5.7	4.3	25.9	6.3	0.5
SL1344_2942	ygcY	4.6	4.7	29.1	5.4	0.6
SL1344_2943	gudT	2.2	2	23	3.1	0.6
SL1344_2944		180.6	203	124.6	60.4	8.1
SL1344_2945	yqcB	44.3	29.3	19.1	9	0.2
SL1344_2946	yqcC	79.6	51.1	41.4	21.6	1
CsrB	CsrB	4253.8	7080	7277.7	8113.3	1089.9
SL1344_2947	syd	249.9	178.9	127.5	39.9	2.7
SL1344_2948	queF	51.3	51.7	34.4	23.8	3.8
SL1344_2949	ygdH	49.9	89.6	85.5	90.4	8.3
SL1344_2950	sdaC	199.5	433.4	535.6	254	4.6
SL1344_2951	sdaB	156.8	364.6	387.4	147.1	6.9
SL1344_2952	exo	45.7	40.8	28.3	9.5	1
SL1344_2953	fucO	0.9	2.1	3.1	4.7	0.4
SL1344_2954	fucA	0.5	1.3	2	3.3	0.2
SL1344_2955	fucP	0.8	0.6	2.9	2.8	0.3
SL1344_2956	fucI	1.4	2	3.5	3.9	0.1
SL1344_2957	fucK	1.4	2.4	5.2	5.1	0.1
SL1344_2958	fucU	0.4	2.4	5.3	7	1.5
SL1344_2959	fucR	12	23.2	36.2	27.6	1.4
SL1344_2960	ygdE	95.7	62.4	64.6	39.2	3.7
SL1344_2961	ygdD	79.9	39.8	60.6	32.6	1.9
SL1344_2962	gcvA	52.4	36.6	43.2	30.7	11
GcvB	GcvB	14885	25806.2	15761.3	7567.7	150
SL1344_2963	ygdI	44.2	58.6	491.5	1489.7	1236.1
SL1344_2964	csdA	30.3	28.9	20.4	11.9	1.4
SL1344_2965	ygdK	27.9	30.7	17.8	8.7	0.9
SL1344_2966		10.4	6.3	6.1	10.5	0.5
SL1344_2967	ygdL	152	108.9	93.5	54.1	30.1
SL1344_2968	mltA	97.5	80.1	61.7	46.4	6.9
SL1344_2969	amiC	70.4	67.6	59.7	39.5	5.1
SL1344_2970	argA	9.5	10.8	10.7	11.8	3.1
SL1344_2971	recD	22.5	27.9	14.7	7.7	0.4
SL1344_2972	recB	40.9	45	24.7	14.8	0.7
SL1344_2973	ptr	28.7	26.4	18.3	11	0.8
SL1344_2974	recC	26.4	26.4	16.5	9.4	0.9
SL1344_2975	comQ	24.3	16.2	9.1	3.9	0.4
SL1344_2976	comP	3.7	3.7	5.5	1.8	0.2
SL1344_2977	comO	4.6	2.8	3.5	1.4	0.3
SL1344_2978	comN	3.2	1.2	3.7	1.4	0.2
SL1344_2979	thyA	97.4	99.6	77.3	38	4.3
SL1344_2980	lgt	114.4	101.1	96.5	49.6	2.7
SL1344_2981	ptsP	72.3	101.6	71.5	58.1	2.6
SL1344_2982	nudH	220.7	245.2	235.9	173.2	60.4
SL1344_2983	mutH	92.4	81.3	65	35.6	5.5
SL1344_2984	ygdQ	119.4	83.7	130.7	55.8	2
STnc3830		51.5	46.2	57.3	64.8	59.2
SL1344_2985	ygdR	34.9	41.6	79.3	184.4	62
SL1344_2986	tas	22	29	33.4	21.3	2.8
SL1344_2987	ygeD	27.2	33.2	29.8	19.6	0.4
SL1344_2988	aas	36.4	36.5	38.2	22	2.2
OmrA	OmrA	475.9	500.2	862.1	664.3	2374.8
OmrB	OmrB	1717.7	1945.3	3132.5	1092.7	417.4
SL1344_2989	galR	36.5	45.4	31.3	30.2	5.6
SL1344_2990		22.4	25.9	19.5	19.4	4.3
SL1344_2991	lysA	2.1	2.6	3.8	5	0.4
SL1344_2992	lysR	9.3	8.3	5.8	4.5	1.3
SL1344_2993	ygeA	22.7	27.9	30.2	29.9	4.5
SL1344_2994	araE	3.1	3.3	5.4	4.6	1
SL1344_2995	kduD	7.6	6.2	10.2	9.3	2.1
SL1344_2996	kduI	3.1	3.8	5.8	4	0.3
SL1344_2997	yqeF	11.9	11.7	121	48.2	2.9
SL1344_2998		20.5	18.5	22.4	17.1	3.9
SL1344_2999		34.8	20.6	13.3	9.7	9.4
SL1344_3000		79.9	42.6	34.5	13.4	4.4
SL1344_3001	yohL	66	56.5	73.2	37.9	12.5
SL1344_3002	yohM	12.6	7.3	7	2.1	1.2
SL1344_3003	STM325	2	2.2	4.3	3.6	0.6
SL1344_3004	STM325.1N	2.4	1.3	1.3	1.9	0.7
SL1344_3005	STM326	2.1	2.4	3.6	3.1	3.3
SL1344_3006	stdC	0.8	1.1	0.8	0.7	0.2
SL1344_3007	stdB	0.4	0.4	1.3	0.5	0.1
SL1344_3008	stdA	1.3	1.5	1.9	0.7	0.2
SL1344_3009		24.4	14.3	22	21.8	2.8
SL1344_3010		2	0.5	1.6	2.5	4.3
STnc290		299.7	402.5	879.1	1643.1	850.6
SL1344_3011		144	98.4	74.6	66.3	16.1
SL1344_3012		363.2	281.4	241.3	225	105
SL1344_3013		0.9	2	2.7	2.5	1.1
SL1344_3014		63.6	53.9	44.8	25.3	6.9
IsrO	IsrO	73.7	59.7	56.3	32.7	27.9
SL1344_3015	idi	43.4	53.7	54.3	38.5	29
SL1344_3016	lysS	349.3	337.3	223	90.4	2.2
SL1344_3017	prfB	257.3	242.5	177.1	73.4	2.2
SL1344_3018	recJ	61.3	58.7	46.5	27.1	1.5
SL1344_3019	dsbC	44.8	48.8	43.1	32.2	3.9
SL1344_3020	xerD	52.3	52	43.2	26.1	3.1
SL1344_3021	fldB	79.3	71	37.6	26.2	4.1
SL1344_3022	ygfX	90.8	107.4	86.2	60.3	5.8
SL1344_3023	ygfY	106.4	108.3	104.8	78.3	5.3
SL1344_3024	ygfZ	32.2	40.2	37.8	30.8	3.9
SL1344_3025	yqfA	66	108.7	23.5	30.3	5.6
SL1344_3026	yqfB	55.3	49	42.5	49.7	1.9
SL1344_3027	bglA	14.5	19.1	11.8	8.2	2.4
SL1344_3028		5	4	5.9	5.2	2.2
SL1344_3029	gcvP	13.6	143.8	145	126	1.2
SL1344_3030	gcvH	39.2	442.7	613.5	705.3	6.1
SL1344_3031	gcvT	22.6	220.9	247.8	223.4	1.2
SL1344_3032	visC	54.9	51	46.1	30.5	2.4
SL1344_3033	ubiH	64.8	74.9	58.7	48.3	10.5
SL1344_3034	pepP	72.2	77.5	60.7	42.5	7.9
SL1344_3035	ygfB	119	104.2	83.9	52.5	15.5
SL1344_3036	ygfE	512.5	205	148.1	54	10.7
SsrS	SsrS	19684.5	38269.8	36157.4	59665.1	100086.8
SL1344_3037	ygfA	33.3	19.8	13.7	7.7	122.2
RygC	RygC	1711	2769.7	4013.8	5478.3	4232.9
SL1344_3038	serA	22.8	31.6	32	37.4	3.6
SL1344_3039	rpiA	126.4	169.5	202.9	126	7.2
SL1344_3040	iciA	7.9	7.1	8.2	5.5	1.3
SL1344_3041	yggE	37.4	41	54.8	43.4	25.4
SL1344_3042	yggA	11.5	6.6	7.7	3	0.3
SL1344_3043	yggB	40.5	38	62.9	54.7	11.2
STnc3030		58.2	53.5	157	84.1	19
SL1344_3044	fba	337.8	296	224.3	180.1	26.2
SL1344_3045	pgk	258.7	210.7	180.7	130	28.3
SL1344_3046	epd	260.6	148.2	115.8	74.2	58.1
SL1344_3047		0.4	1.6	6.2	12.7	0.4
SL1344_3048		1.6	1.3	6.2	14.7	0.4
SL1344_3049		1.1	1.8	6.6	11.4	0.3
SL1344_3050		1.6	2	6.3	11.6	0.6
SL1344_3051		2.3	4.1	7.3	11.8	0.6
SL1344_3052	tktA	160.8	246.8	162.8	72.7	2.5
SL1344_3053	yggG	20.1	24.7	27.4	22.5	7.7
SL1344_3054	speB	149.6	163	96.1	22.2	4.4
STnc750		466.9	629.1	600.6	389.8	726
SL1344_3055		3.8	3.2	5.1	4.7	3.4
SL1344_3056		3.2	2.3	4.5	2.2	17.8
SL1344_3057		6.4	7	7.3	4.9	1.7
SL1344_3058		3.3	4.4	3.7	3.5	0.7
SL1344_3059		0.7	1	1.3	1.1	0.8
SL1344_3060		122.2	136.5	88.4	65.1	15.6
SL1344_3061		15.9	4	6.7	4.7	3.8
SL1344_3062	speA	141.2	91.3	89.2	41.7	15.7
SL1344_3063	yqgB	564.8	375.4	345.8	155.4	84.8
SL1344_3064	yqgD	152.8	118.6	115.7	31.8	2.5
SL1344_3065	metK	258.4	135.7	85.9	31.9	4.6
STnc3150		12.7	38.7	9.9	12.8	4.6
SL1344_3066	galP	9.8	26.7	24.5	19.1	4.5
SL1344_3067	sprT	54.3	47.2	22.3	7.3	1.2
STnc3850		42.5	46.6	54.8	33.9	4.4
SL1344_3068	endA	33.9	28.6	18	6.6	0.5
SL1344_3069	yggJ	77.6	81.5	54.9	36	5.7
SL1344_3070	gshB	64.9	64	45.3	25.7	1.4
SL1344_3071	yqgE	38.7	29.9	28.7	21.6	2.5
SL1344_3072	yqgF	30.8	23.2	18.7	11.8	0.1
SL1344_3073	iclR	37.6	25.9	21.4	7.5	1.7
SL1344_3074	pilT	2.6	2.9	3.3	3.1	0.4
SL1344_3075	yggS	91.9	79	64.2	26.1	3
SL1344_3076	yggT	75.4	73.4	60.7	30.7	2.7
SL1344_3077	yggU	102.4	89	73.7	39.6	1.3
SL1344_3078	yggV	77.9	69.3	51.4	35	2.7
SL1344_3079	yggW	72	57.6	39.2	15.6	1.7
STnc3860		17.3	17.7	13.1	22.5	61.3
SL1344_3080	yggM	4.5	5.5	11.3	10.9	6.5
SL1344_3081	ansB	14	28	140.5	115.8	4.5
SL1344_3082	yggN	134.7	120.1	70.3	34.6	22
SL1344_3083	yggL	434.9	366.4	305.1	219.3	26.8
SL1344_3084	trmB	270.3	186.9	131.8	77.6	7.7
SL1344_3085	mutY	68.3	73.5	62.3	35.2	1.9
SL1344_3086	yggX	139.5	153.2	142.4	95.5	6.5
SL1344_3087	mltC	57.8	56.7	53.5	27.1	1.6
SL1344_3088	nupG	19.4	20.6	28.3	23.7	1.3
SL1344_3089	speC	9.7	17	9.7	5.7	0.6
SL1344_3090	yqgA	6.9	8.2	7.2	4.3	1.4
STnc3870		5.5	22.2	23.2	60.6	50.2
SL1344_3091		19.7	8.7	14.6	14	6.5
SL1344_3092		5.5	4.1	4.6	3.8	1.3
SL1344_3093		6.7	5.7	4.6	3	1.4
SL1344_3094		6.2	7.6	8	9.6	4.9
SL1344_3095		18.4	19	10.8	5.2	1.2
SL1344_3096		9.6	8.2	10.3	9.5	5.4
SL1344_3097		1.8	1.4	2.8	2.2	1.7
SL1344_3098		1.6	1.8	28.2	21.1	2
STnc3880		5.8	12.3	113.2	77.3	29.5
SL1344_3099		14	10.9	10.7	8.4	1.3
SL1344_3100		10.8	6.2	8.3	5.1	2
SL1344_3101		11.4	9.5	11.4	9.1	1.3
SL1344_3102	ordL	9.2	10.1	9.4	7.1	1
SL1344_3103		6.9	7.5	6.8	4.2	0.9
SL1344_3104	iraD	8.8	2.7	4.1	10	0.5
SL1344_3105		3.8	3.9	2.6	8.1	0.4
STnc1170		9.4	6.4	27.1	176.8	10
SL1344_3106		5.1	3.2	10.9	47.3	7.4
SL1344_3107		0.9	1.3	6.9	32.8	6.6
SL1344_3108	exuT	1.9	4.8	10.5	8.3	1.9
SL1344_3109	uxuA	5.9	11.1	20.2	11.9	6.3
SL1344_3110	uxuB	4.5	8	8.9	6.7	1
SL1344_3111	uxaC	18.5	18.8	22.1	10.2	1.8
SL1344_3112		22.4	43	431.7	878.8	17.9
STnc3890		101.2	91.7	135.1	201.8	172.1
SL1344_3113	gsp	17.9	32.3	25.5	18.5	3.1
SL1344_3114	yghU	19.6	23.7	29	31.3	7
SL1344_3115		12	11.7	11.2	6	1
SL1344_3116		5.7	5.2	4.1	3.6	2.1
SL1344_3117	hybG	44.8	40.7	24.7	44.6	1
SL1344_3118	hybF	14.7	21.8	13.1	20.3	0.1
SL1344_3119	hybE	29.4	32	25.1	39.2	0.2
SL1344_3120	hybD	31.8	38.9	39.2	72.1	2.4
SL1344_3121	hybC	31.9	28.4	29	40.9	1.5
SL1344_3122	hybB	23.7	13.4	20.1	36.1	0.5
SL1344_3123	hybA	20	15.6	17.8	35.7	0.4
SL1344_3124	hypO	36.5	29.2	27.7	47.8	4.3
SL1344_3125	yghW	96	81.4	59.3	27	1.3
SL1344_3126		99.6	91.4	71.2	44.8	1.6
SL1344_3127	yqhA	109.2	108.1	94.2	76.1	92
SL1344_3128		261.7	362.7	417.6	531	1035.9
SL1344_3129		65	84.9	88	105.5	5.4
SL1344_3130		41.1	45.5	46.5	55.2	0.8
SL1344_3131	yghA	23.1	25.6	67.6	127.1	20.9
SL1344_3132	exbD	297.6	214.3	39.2	20.6	46.9
SL1344_3133	exbB	214.1	159.7	19.8	13.2	54.2
SL1344_3134		31.6	26.5	12.4	18.6	21.2
SL1344_3135	metC	5.5	8.4	9.4	8.7	4.4
SL1344_3136	yghB	40.3	52.5	66.9	62.5	47
SL1344_3137	yqhC	24	24	23.9	19.5	3.6
SL1344_3138	yqhD	23.2	15.8	11.4	7.8	1.7
SL1344_3139	dkgA	30.4	24	38.2	39.4	29
SL1344_3140		1.3	2.2	2.9	2.3	0.6
SL1344_3141		15.1	27.2	22.9	26.1	3.4
STnc1820		273.2	206.5	175.7	118	199.7
STnc3920		1.4	1.2	0.4	1.9	421.9
