Locus Tag	Name	FDR	logFC	Fitness
SL1344_P2_0045	ydhA	0.00407334	2.27943636	1
SL1344_P2_0048	nikA	0.592243264	0.645376766	0
SL1344_P2_0049	nikB	0.733258818	0.334665315	0
SL1344_P2_0050	trbC	0.00586706	2.339618947	1
SL1344_P2_0051	trbB	0.047597737	2.649469757	1
SL1344_P2_0052	trbA	0.02058221	1.790039679	1
SL1344_P2_0053	pndC	0.105159674	1.375710777	0
SL1344_P2_0054A	SL1344_P2_0054A	0.489483877	0.806487815	0
SL1344_P2_0055	exc	3.75e-25	-15	2
SL1344_P2_0056	traY	4.81e-51	-15	2
SL1344_P2_0057	traX	0.298027495	0.978309391	0
SL1344_P2_0058	traW	0.065020594	1.783355001	0
SL1344_P2_0059	traV	0.178932473	1.125631065	0
SL1344_P2_0060	traU	4.5e-17	-4.521268027	2
SL1344_P2_0061	traT	0.499098302	-0.644445473	0
SL1344_P2_0063	traR	0.149235024	-1.150640436	0
SL1344_P2_0064	traQ	0.422308886	0.729877144	0
SL1344_P2_0065	traP	2.85e-13	-15	2
SL1344_P2_0066	traO	0.016961037	1.782302378	1
SL1344_P2_0067	traN	3.89e-08	-4.139854069	2
SL1344_P2_0068	traM	0.093832281	1.56639037	0
SL1344_P2_0069	traL	0.044403465	-1.540513286	2
SL1344_P2_0071	sogL	3.88e-17	-6.730160449	2
SL1344_P2_0072	nuc	0.319165943	1.310267205	0
SL1344_P2_0074	traJ	0.077046566	1.641930329	0
SL1344_P2_0076	traH	0.355659894	-0.755495867	0
SL1344_P2_0077	traG	1.34e-25	-15	2
SL1344_P2_0078	traF	2.19e-36	-15	2
SL1344_P2_0079	traE	6.11e-14	-4.288252495	2
SL1344_P2_0080	rci	0.001528287	-2.436012803	2
SL1344_P2_0081	shfB	0.864914415	0.153189073	0
SL1344_P2_0082	shfB2	1.38e-15	-6.206653325	2
SL1344_P2_0083	shfC	1.35e-13	-6.870543402	2
SL1344_P2_0085	pilV	4.52e-25	-15	2
SL1344_P2_0088	pilS	3.84e-27	-6.763629781	2
SL1344_P2_0089	pilR	7.85e-50	-15	2
SL1344_P2_0090	pilQ	4.04e-26	-15	2
SL1344_P2_0092	pilO	4.65e-26	-15	2
SL1344_P2_0093	pilN	0.021854634	1.997322466	1
SL1344_P2_0094	pilM	0.409250439	1.122994013	0
SL1344_P2_0095	pilL	0.000108469	-2.986661615	2
SL1344_P2_0100	trcD	0.042033765	-1.496030018	2
SL1344_P2_0101	traC	3.39e-14	-4.061628515	2
SL1344_P2_0102	traB	7.71e-51	-15	2
SL1344_P2_0103	traA	0.138282592	1.504011187	0
SL1344_P3_0001	sulII	0.000800048	-15	2
SL1344_P3_0002	SL1344_P3_0002	0.213425203	2.761348962	0
SL1344_P3_0003	repC	2.04e-33	-15	2
SL1344_P3_0004	repA	5.25e-34	-15	2
SL1344_P3_0005	SL1344_P3_0005	7.31e-25	-15	2
SL1344_P3_0006	SL1344_P3_0006	0.284832438	1.25285378	0
SL1344_P3_0008	mobA	3.07e-34	-15	2
SL1344_P3_0011	mobC	1.93e-24	-15	2
SL1344_P3_0012	SL1344_P3_0012	0.014535671	3.994331467	1
SL1344_P3_0013	strB	2.88e-19	-10.50178275	2
SL1344_P3_0014	aph(3'')-Ib	0.002886587	2.646110947	1
